"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"458","K07444_putative N6-adenine-specific DNA methylase [EC:2.1.1.-]","K07444","variable:Microbe_treatment",-0.0646354897660998,-0.12152635423957,0.40707174361404,"K07444","putative N6-adenine-specific DNA methylase [EC:2.1.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.426109133672744,0.560236485461898,-0.986345619134642,-1.36819578157489,"Standard"
"459","K07518_hydroxybutyrate-dimer hydrolase [EC:3.1.1.22]","K07518","variable:Microbe_treatment",-0.162887368213382,-0.15565376201288,0.360128457628652,"K07518","hydroxybutyrate-dimer hydrolase [EC:3.1.1.22]","Metabolism; Carbohydrate metabolism; Butanoate metabolism",-0.480777675545238,0.506027780236606,-0.986805455781844,-1.36883183843428,"Standard"
"460","K07533_foldase protein PrsA [EC:5.2.1.8]","K07533","variable:Microbe_treatment",-0.617793119603587,-0.224052341167336,0.564243734180777,"K07533","foldase protein PrsA [EC:5.2.1.8]","Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts",-0.663386288907486,0.494838005169902,-1.15822429407739,-1.60594240496043,"Standard"
"461","K07550_benzoylsuccinyl-CoA thiolase BbsB subunit [EC:2.3.1.-]","K07550","variable:Microbe_treatment",-0.542981220444512,-0.0960807085399156,0.583487354834851,"K07550","benzoylsuccinyl-CoA thiolase BbsB subunit [EC:2.3.1.-]","Metabolism; Xenobiotics biodegradation and metabolism; Toluene degradation",-0.507703058407622,0.473960476157088,-0.98166353456471,-1.36171941214,"Standard"
"462","K07570_general stress protein 13","K07570","variable:Microbe_treatment",-0.0962429482757323,-0.414418720519719,0.120365569157867,"K07570","general stress protein 13","Not Included in Pathway or Brite; Unclassified: genetic information processing; Translation",-0.733841175171382,0.496869530392991,-1.23071070556437,-1.7062073132052,"Standard"
"463","K07571_S1 RNA binding domain protein","K07571","variable:Microbe_treatment",-0.388910259094986,-0.250441785768211,0.381846623006966,"K07571","S1 RNA binding domain protein","Not Included in Pathway or Brite; Unclassified: genetic information processing; Translation",-0.69785894876427,0.541512309857842,-1.23937125862211,-1.71818679377087,"Standard"
"464","K07584_uncharacterized protein","K07584","variable:Microbe_treatment",-0.19414187939627,-0.109575034924484,0.0234971200276723,"K07584","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",-0.72408516762926,0.553947301494408,-1.27803246912367,-1.77166388891257,"Standard"
"465","K07650_two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]","K07650","variable:Microbe_treatment",-0.367567449438152,-0.164841463073904,0.285369872579759,"K07650","two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.758297140753991,0.608305255947583,-1.36660239670157,-1.89417589467573,"Standard"
"466","K07673_two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]","K07673","variable:Microbe_treatment",-0.196593180835278,-0.0145407532537836,0.39552946064672,"K07673","two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.443254727413784,0.555212062520952,-0.998466789934737,-1.38496206994755,"Standard"
"467","K07679_two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]","K07679","variable:Microbe_treatment",-0.371647425471886,-0.371333254479997,1.068961805249,"K07679","two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Human Diseases; Infectious diseases: Bacterial; Pertussis | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.408360068493192,0.606282321623827,-1.01464239011702,-1.40733654034566,"Standard"
"468","K07795_putative tricarboxylic transport membrane protein","K07795","variable:Microbe_treatment",-0.117136340729711,-0.0503472058314057,0.602088901364065,"K07795","putative tricarboxylic transport membrane protein","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.449292036665172,0.71316642806386,-1.16245846472903,-1.61179920933481,"Standard"
"469","K07811_trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]","K07811","variable:Microbe_treatment",-0.983732260420936,-0.936485920239361,1.86028233661426,"K07811","trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]","Metabolism; Energy metabolism; Methane metabolism | Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.897427441740709,0.861036876838938,-1.75846431857965,-2.43620851617992,"Standard"
"470","K07814_putative two-component system response regulator","K07814","variable:Microbe_treatment",-0.234485994058712,-0.135812166532624,0.769568087708172,"K07814","putative two-component system response regulator","Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.433928444467871,0.676348626035868,-1.11027707050374,-1.53962067825906,"Standard"
"471","K08068_UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]","K08068","variable:Microbe_treatment",-0.487715666534228,-0.614055949430366,1.10220664930301,"K08068","UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism",-0.582143303255698,0.582407437501039,-1.16455074075674,-1.61469329471767,"Standard"
"472","K08086_pilus assembly protein FimV","K08086","variable:Microbe_treatment",-0.316564593738317,-0.325001326425865,0.893691902091383,"K08086","pilus assembly protein FimV","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Cell motility",-0.487304616883231,0.640385082417308,-1.12768969930054,-1.56370623571454,"Standard"
"473","K08100_bilirubin oxidase [EC:1.3.3.5]","K08100","variable:Microbe_treatment",-0.447309697547665,-0.41446026218941,0.93564495483594,"K08100","bilirubin oxidase [EC:1.3.3.5]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.489369202432544,0.534223043177633,-1.02359224561018,-1.41971619084038,"Standard"
"474","K08152_MFS transporter, DHA1 family, multidrug resistance protein B","K08152","variable:Microbe_treatment",-0.417048530930141,-0.526536661101922,0.642100967835873,"K08152","MFS transporter, DHA1 family, multidrug resistance protein B","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.81138363208387,0.628334883841579,-1.43971851592545,-1.99531182946416,"Standard"
"475","K08217_MFS transporter, DHA3 family, macrolide efflux protein","K08217","variable:Microbe_treatment",0.0588225160702206,-0.145479445587679,0.144498986822711,"K08217","MFS transporter, DHA3 family, macrolide efflux protein","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",-0.636019541453815,0.671138845668537,-1.30715838712235,-1.81195154332635,"Standard"
"476","K08222_MFS transporter, YQGE family, putative transporter","K08222","variable:Microbe_treatment",-0.503145361038284,0.0982993680746506,0.113798687358712,"K08222","MFS transporter, YQGE family, putative transporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.823307949089109,0.646596066030168,-1.46990401511928,-2.03706512149373,"Standard"
"477","K08352_thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]","K08352","variable:Microbe_treatment",-0.470839377767111,-0.352097411858363,0.84173947613573,"K08352","thiosulfate reductase / polysulfide reductase chain A [EC:1.8.5.5]","Metabolism; Energy metabolism; Sulfur metabolism | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.596498761307917,0.607914974671887,-1.2044137359798,-1.66983272673549,"Standard"
"478","K08384_stage V sporulation protein D (sporulation-specific penicillin-binding protein)","K08384","variable:Microbe_treatment",-0.449425361991234,0.0959276680467557,0.127361264907033,"K08384","stage V sporulation protein D (sporulation-specific penicillin-binding protein)","Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",-0.996781005797407,0.859480321565423,-1.85626132736283,-2.57148363755931,"Standard"
"479","K08640_zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","K08640","variable:Microbe_treatment",-0.258314949714603,-0.251304625797245,0.26555331362788,"K08640","zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]","Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",-0.56823111060072,0.420044173638597,-0.988275284239317,-1.37086493970666,"Standard"
"480","K08659_dipeptidase [EC:3.4.-.-]","K08659","variable:Microbe_treatment",-0.925282542942967,-0.922676053741769,1.75198926643272,"K08659","dipeptidase [EC:3.4.-.-]","Brite Hierarchies; Protein families: metabolism; Peptidases",-0.815128590888038,0.756859983901651,-1.57198857478969,-2.17827088404412,"Standard"
"481","K08660_cytosolic nonspecific dipeptidase [EC:3.4.13.18]","K08660","variable:Microbe_treatment",-0.653724743477927,-0.662941081038931,1.18782666324687,"K08660","cytosolic nonspecific dipeptidase [EC:3.4.13.18]","Metabolism; Amino acid metabolism; Arginine and proline metabolism | Metabolism; Amino acid metabolism; Histidine metabolism | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",-0.653726109892158,0.575500301367892,-1.22922641126005,-1.70415420243343,"Standard"
"482","K08728_nucleoside deoxyribosyltransferase [EC:2.4.2.6]","K08728","variable:Microbe_treatment",-0.126829910155781,-0.126829579103916,0.195583194378972,"K08728","nucleoside deoxyribosyltransferase [EC:2.4.2.6]","Metabolism; Nucleotide metabolism; Pyrimidine metabolism",-0.49393396359428,0.458672440014363,-0.952606403608642,-1.32152690558049,"Standard"
"483","K08982_putative membrane protein","K08982","variable:Microbe_treatment",-0.960069225050957,0.195388771224769,0.383558014436475,"K08982","putative membrane protein","Not Included in Pathway or Brite; Poorly characterized; General function prediction only",-0.619622973782379,0.388221195983429,-1.00784416976581,-1.39793308215592,"Standard"
"484","K08983_putative membrane protein","K08983","variable:Microbe_treatment",-0.290013901439606,-0.231440834331247,0.479090109996528,"K08983","putative membrane protein","Not Included in Pathway or Brite; Poorly characterized; General function prediction only",-0.52737077475919,0.501648726653956,-1.02901950141315,-1.4272232986409,"Standard"
"485","K08986_putative membrane protein","K08986","variable:Microbe_treatment",-0.389932116274961,-0.11225319010505,0.225738598985112,"K08986","putative membrane protein","Not Included in Pathway or Brite; Poorly characterized; General function prediction only",-0.89254296636815,0.724695962501674,-1.61723892886982,-2.24086223746906,"Standard"
"486","K09008_NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3","K09008","variable:Microbe_treatment",-0.32892941105042,-0.329980581184804,0.674995748156807,"K09008","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3","Organismal Systems; Environmental adaptation; Thermogenesis | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis",-0.486144273745813,0.495910879258349,-0.982055153004161,-1.36226110797089,"Standard"
"487","K09580_protein disulfide-isomerase A1 [EC:5.3.4.1]","K09580","variable:Microbe_treatment",-0.427686758107379,-0.552058248437632,0.892904975258132,"K09580","protein disulfide-isomerase A1 [EC:5.3.4.1]","Genetic Information Processing; Folding, sorting and degradation; Protein processing in endoplasmic reticulum | Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome",-0.497492141608783,0.444766467266233,-0.942258608875016,-1.3072135926682,"Standard"
"488","K09692_teichoic acid transport system permease protein","K09692","variable:Microbe_treatment",-0.341849922433191,-0.380322272249682,0.344851348589147,"K09692","teichoic acid transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.590875238326411,0.361781630701248,-0.952656869027658,-1.32159671053432,"Standard"
"489","K09693_teichoic acid transport system ATP-binding protein [EC:3.6.3.40]","K09693","variable:Microbe_treatment",-0.310919105270245,-0.443415374835979,0.422394970138385,"K09693","teichoic acid transport system ATP-binding protein [EC:3.6.3.40]","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.570323196152194,0.36878325835355,-0.939106454505744,-1.30285345864963,"Standard"
"490","K09740_uncharacterized protein","K09740","variable:Microbe_treatment",-0.353094192741766,-0.206792939137867,0.541823741761476,"K09740","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",-0.550492324719569,0.539524981539486,-1.09001730625905,-1.51159689612689,"Standard"
"491","K09759_nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]","K09759","variable:Microbe_treatment",-0.799612915289597,0.4110927285564,0.0201907544771995,"K09759","nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]","Genetic Information Processing; Translation; Aminoacyl-tRNA biosynthesis | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes | Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis",-0.694976382376562,0.471341989250309,-1.16631837162687,-1.61713832328743,"Standard"
"492","K09779_uncharacterized protein","K09779","variable:Microbe_treatment",-0.886997079846459,0.411551853183181,0.0698913899240051,"K09779","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",-0.724178500546523,0.47794298902711,-1.20212148957363,-1.6666620376246,"Standard"
"493","K09787_uncharacterized protein","K09787","variable:Microbe_treatment",-0.479410654472628,0.0104353297461852,0.155360662814479,"K09787","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",-0.868421975454556,0.678008127279013,-1.54643010273357,-2.14291780471499,"Standard"
"494","K09963_uncharacterized protein","K09963","variable:Microbe_treatment",-0.389375117517855,-0.0480742547164638,0.224255844333772,"K09963","uncharacterized protein","Not Included in Pathway or Brite; Poorly characterized; Function unknown",-1.03984482514346,0.910402535021651,-1.95024736016512,-2.70148732738058,"Standard"
"495","K09994_(aminoalkyl)phosphonate N-acetyltransferase [EC:2.3.1.280]","K09994","variable:Microbe_treatment",-0.301095455534724,-0.378801701136336,0.670925718499229,"K09994","(aminoalkyl)phosphonate N-acetyltransferase [EC:2.3.1.280]","Metabolism; Metabolism of other amino acids; Phosphonate and phosphinate metabolism",-0.555181326194111,0.549734240093121,-1.10491556628723,-1.5322045195985,"Standard"
"496","K10017_histidine transport system ATP-binding protein [EC:7.4.2.1]","K10017","variable:Microbe_treatment",-0.361287213651809,-0.338850005858468,0.806014967805613,"K10017","histidine transport system ATP-binding protein [EC:7.4.2.1]","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.478003286331782,0.542287874833373,-1.02029116116516,-1.41515005324026,"Standard"
"497","K10022_arginine/ornithine transport system substrate-binding protein","K10022","variable:Microbe_treatment",-0.58447144171809,-0.710186417482343,1.33250274107115,"K10022","arginine/ornithine transport system substrate-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.559045424183501,0.582023270776575,-1.14106869496008,-1.5822123769994,"Standard"
"498","K10039_aspartate/glutamate/glutamine transport system substrate-binding protein","K10039","variable:Microbe_treatment",-0.479362343437295,-0.254076494264794,0.371301511148145,"K10039","aspartate/glutamate/glutamine transport system substrate-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.67041399999543,0.450539197278151,-1.12095319727358,-1.55438814776167,"Standard"
"499","K10227_sorbitol/mannitol transport system substrate-binding protein","K10227","variable:Microbe_treatment",-0.398646648543925,-0.307663321172341,0.817782863629127,"K10227","sorbitol/mannitol transport system substrate-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.440241689952221,0.507923419396267,-0.948165109348488,-1.31538360296215,"Standard"
"500","K10229_sorbitol/mannitol transport system permease protein","K10229","variable:Microbe_treatment",-0.421282124243094,-0.30739041164956,0.795366767084947,"K10229","sorbitol/mannitol transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.446145199619949,0.486639177596013,-0.932784377215962,-1.29410861273475,"Standard"
"501","K10231_kojibiose phosphorylase [EC:2.4.1.230]","K10231","variable:Microbe_treatment",-1.07073122353621,0.390954871351652,0.37691205782843,"K10231","kojibiose phosphorylase [EC:2.4.1.230]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.676112719071674,0.492226049323086,-1.16833876839476,-1.6199329835885,"Standard"
"502","K10353_deoxyadenosine kinase [EC:2.7.1.76]","K10353","variable:Microbe_treatment",-0.484864662341983,-0.0767094955358402,0.287402761014035,"K10353","deoxyadenosine kinase [EC:2.7.1.76]","Metabolism; Nucleotide metabolism; Purine metabolism",-0.643050870692444,0.476585341248695,-1.11963621194114,-1.55256646269259,"Standard"
"503","K10617_p-cumic alcohol dehydrogenase","K10617","variable:Microbe_treatment",-0.322522349363145,-0.196207911206329,0.482219034724799,"K10617","p-cumic alcohol dehydrogenase","Metabolism; Xenobiotics biodegradation and metabolism; Xylene degradation",-0.527152833855877,0.504984728027194,-1.03213756188307,-1.43153627317647,"Standard"
"504","K10830_manganese/zinc transport system ATP-binding protein [EC:3.6.3.35]","K10830","variable:Microbe_treatment",-0.209098966604861,-0.515506838039936,0.302407619383005,"K10830","manganese/zinc transport system ATP-binding protein [EC:3.6.3.35]","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.636903026756297,0.380561755406568,-1.01746478216286,-1.41124053936702,"Standard"
"505","K10909_two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3 3.1.3.-]","K10909","variable:Microbe_treatment",0.141318490406978,-0.135576914534601,0.0888286203602806,"K10909","two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3 3.1.3.-]","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.455749536864923,0.51316864755826,-0.968918184423183,-1.34408974423022,"Standard"
"506","K10984_PTS system, galactosamine-specific IIB component [EC:2.7.1.-]","K10984","variable:Microbe_treatment",-0.773013558728305,-0.191397426247516,0.535637592964189,"K10984","PTS system, galactosamine-specific IIB component [EC:2.7.1.-]","Metabolism; Carbohydrate metabolism; Galactose metabolism | Environmental Information Processing; Membrane transport; Phosphotransferase system (PTS) | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.649836585919558,0.389503121053895,-1.03933970697345,-1.44149844956015,"Standard"
"507","K10985_PTS system, galactosamine-specific IIC component","K10985","variable:Microbe_treatment",-0.763433234105919,-0.211102201036102,0.543697575216113,"K10985","PTS system, galactosamine-specific IIC component","Metabolism; Carbohydrate metabolism; Galactose metabolism | Environmental Information Processing; Membrane transport; Phosphotransferase system (PTS) | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.643414362429223,0.381827438055017,-1.02524180048424,-1.42199789391686,"Standard"
"508","K11041_exfoliative toxin A/B","K11041","variable:Microbe_treatment",-0.365172555099851,-0.204997529512508,0.287334695844187,"K11041","exfoliative toxin A/B","Human Diseases; Infectious diseases: Bacterial; Staphylococcus aureus infection | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial toxins",-0.826532724599111,0.65480677770862,-1.48133950230773,-2.052882956177,"Standard"
"509","K11060_probable enterotoxin B","K11060","variable:Microbe_treatment",-0.969067403700298,0.100522783315314,0.487458440491021,"K11060","probable enterotoxin B","Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial toxins",-0.650051111279895,0.418671348746675,-1.06872246002657,-1.48214136425842,"Standard"
"510","K11065_thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]","K11065","variable:Microbe_treatment",-0.137272513297354,-0.205481379388456,0.475216230946857,"K11065","thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.440192110697407,0.52061776239636,-0.960809873093767,-1.33287413740424,"Standard"
"511","K11145_ribonuclease III family protein [EC:3.1.26.-]","K11145","variable:Microbe_treatment",-0.268599992141477,-0.0784677193180973,0.0618210253538953,"K11145","ribonuclease III family protein [EC:3.1.26.-]","Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis",-0.823832410090977,0.65064242321482,-1.4744748333058,-2.04338758465163,"Standard"
"512","K11711_two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]","K11711","variable:Microbe_treatment",-0.279980690887948,-0.223124984436402,0.796578124136036,"K11711","two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.480117047331148,0.658301377014751,-1.1384184243459,-1.57854646038823,"Standard"
"513","K11712_two-component system, LuxR family, response regulator DctR","K11712","variable:Microbe_treatment",-0.242455408857537,-0.21996314171677,0.59929007307461,"K11712","two-component system, LuxR family, response regulator DctR","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system",-0.474368507698484,0.55747123365536,-1.03183974135384,-1.43112432081984,"Standard"
"514","K12252_arginine:pyruvate transaminase [EC:2.6.1.84]","K12252","variable:Microbe_treatment",-0.699036595287639,-0.994068702901362,1.61830754503478,"K12252","arginine:pyruvate transaminase [EC:2.6.1.84]","Metabolism; Amino acid metabolism; Arginine and proline metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",-0.496361526613627,0.450947425352703,-0.94730895196633,-1.31419934594619,"Standard"
"515","K12296_competence protein ComX","K12296","variable:Microbe_treatment",-0.167122327734986,-0.254616302144183,0.0477056463463922,"K12296","competence protein ComX","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: genetic information processing; Transcription factors",-0.787880519470849,0.560783165970687,-1.34866368544154,-1.86936264759093,"Standard"
"516","K12431_polyketide synthase 2","K12431","variable:Microbe_treatment",-0.00509580307935476,-1.29488446648796,1.28647309709556,"K12431","polyketide synthase 2","Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins",-1.16307821307761,1.15487721675736,-2.31795542983497,-3.21010977274645,"Standard"
"517","K12556_penicillin-binding protein 2X","K12556","variable:Microbe_treatment",-0.156974090963588,-0.344134778429346,0.142066606494774,"K12556","penicillin-binding protein 2X","Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",-0.85282783072713,0.63483222261591,-1.48766005334304,-2.06162569094081,"Standard"
"518","K13012_O-antigen biosynthesis protein WbqP","K13012","variable:Microbe_treatment",-0.466262524387499,-0.372916458958597,0.87821474942983,"K13012","O-antigen biosynthesis protein WbqP","Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",-0.506544891268129,0.530245793487333,-1.03679068475546,-1.43797258211054,"Standard"
"519","K13013_O-antigen biosynthesis protein WbqV","K13013","variable:Microbe_treatment",-0.337311055479307,-0.198431961284677,0.662319803092416,"K13013","O-antigen biosynthesis protein WbqV","Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",-0.530018519403046,0.606870707459406,-1.13688922686245,-1.57643123848359,"Standard"
"520","K13015_UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]","K13015","variable:Microbe_treatment",-0.397863159063183,-0.36832052044094,0.845512078248682,"K13015","UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",-0.689577333634155,0.737742255460404,-1.42731958909456,-1.97816134242072,"Standard"
"521","K13017_UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]","K13017","variable:Microbe_treatment",0.125565678201314,0.0281429138669173,0.0124036384725254,"K13017","UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes",-0.491565682351449,0.592422156514533,-1.08398783886598,-1.50325679509927,"Standard"
"522","K13020_UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]","K13020","variable:Microbe_treatment",-0.0913716535787143,-0.169941484461607,0.371408801448611,"K13020","UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",-0.562283231163788,0.629128763222798,-1.19141199438659,-1.65184841214295,"Standard"
"523","K13052_cell division protein DivIC","K13052","variable:Microbe_treatment",-0.310397138826678,-0.243441850805299,0.275179939208882,"K13052","cell division protein DivIC","Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",-0.688765364597146,0.519575117570689,-1.20834048216783,-1.67526429436543,"Standard"
"524","K13074_biflaviolin synthase [EC:1.14.19.69]","K13074","variable:Microbe_treatment",-0.685481908615276,-0.595894575044361,1.24272502812589,"K13074","biflaviolin synthase [EC:1.14.19.69]","Brite Hierarchies; Protein families: metabolism; Cytochrome P450",-0.671386040129688,0.647918475377144,-1.31930451550683,-1.82875235361639,"Standard"
"525","K13243_c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]","K13243","variable:Microbe_treatment",-0.126217819617668,-0.0492568584780957,0.241040778299396,"K13243","c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.701817674865934,0.741626698377536,-1.44344437324347,-2.00046552288698,"Standard"
"526","K13246_c-di-GMP phosphodiesterase [EC:3.1.4.52]","K13246","variable:Microbe_treatment",-0.354104526581258,-0.384856551219517,0.794906852377953,"K13246","c-di-GMP phosphodiesterase [EC:3.1.4.52]","Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae",-0.784746063193938,0.818714022987197,-1.60346008618114,-2.22180301837462,"Standard"
"527","K13252_putrescine carbamoyltransferase [EC:2.1.3.6]","K13252","variable:Microbe_treatment",0.00559859959433118,-0.685285305413099,0.327505118561424,"K13252","putrescine carbamoyltransferase [EC:2.1.3.6]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.910978295413921,0.697148205719115,-1.60812650113304,-2.22825771322551,"Standard"
